datetime,datetime,trading_datetime,order_book_id,symbol,side,position_effect,exec_id,tax,commission,last_quantity,last_price,order_id,transaction_cost
2026-03-10 09:47:00,2026-03-10 09:47:00,2026-03-10 09:47:00,600030.XSHG,中信证券,BUY,OPEN,17755100140095,0.0,5,100,26.08,17755100140095,5.0
2026-03-10 09:47:00,2026-03-10 09:47:00,2026-03-10 09:47:00,300122.XSHE,智飞生物,BUY,OPEN,17755100140096,0.0,5,100,16.22,17755100140096,5.0
2026-03-10 10:18:00,2026-03-10 10:18:00,2026-03-10 10:18:00,600016.XSHG,民生银行,BUY,OPEN,17755100140097,0.0,5,200,3.91,17755100140097,5.0
2026-03-10 10:32:00,2026-03-10 10:32:00,2026-03-10 10:32:00,600000.XSHG,浦发银行,BUY,OPEN,17755100140098,0.0,5,100,9.86,17755100140098,5.0
2026-03-10 10:48:00,2026-03-10 10:48:00,2026-03-10 10:48:00,600887.XSHG,伊利股份,BUY,OPEN,17755100140099,0.0,5,100,26.37,17755100140099,5.0
2026-03-10 13:12:00,2026-03-10 13:12:00,2026-03-10 13:12:00,600000.XSHG,浦发银行,BUY,OPEN,17755100140100,0.0,5,100,9.93,17755100140100,5.0
2026-03-11 09:40:00,2026-03-11 09:40:00,2026-03-11 09:40:00,600000.XSHG,浦发银行,BUY,OPEN,17755100140101,0.0,5,100,9.88,17755100140101,5.0
2026-03-11 11:20:00,2026-03-11 11:20:00,2026-03-11 11:20:00,600000.XSHG,浦发银行,SELL,CLOSE,17755100140102,0.5035000000000001,5,100,10.07,17755100140102,5.5035
2026-03-11 13:27:00,2026-03-11 13:27:00,2026-03-11 13:27:00,300122.XSHE,智飞生物,BUY,OPEN,17755100140103,0.0,5,100,16.14,17755100140103,5.0
2026-03-11 13:27:00,2026-03-11 13:27:00,2026-03-11 13:27:00,300142.XSHE,沃森生物,BUY,OPEN,17755100140104,0.0,5,100,11.88,17755100140104,5.0
2026-03-11 13:52:00,2026-03-11 13:52:00,2026-03-11 13:52:00,600161.XSHG,天坛生物,BUY,OPEN,17755100140105,0.0,5,100,16.07,17755100140105,5.0
2026-03-12 09:47:00,2026-03-12 09:47:00,2026-03-12 09:47:00,300142.XSHE,沃森生物,BUY,OPEN,17755100140106,0.0,5,100,11.92,17755100140106,5.0
