datetime,datetime,trading_datetime,order_book_id,symbol,side,position_effect,exec_id,tax,commission,last_quantity,last_price,order_id,transaction_cost
2026-03-13 10:32:00,2026-03-13 10:32:00,2026-03-13 10:32:00,600887.XSHG,伊利股份,BUY,OPEN,17755077630119,0.0,5,100,26.71,17755077630119,5.0
2026-03-13 11:09:00,2026-03-13 11:09:00,2026-03-13 11:09:00,600000.XSHG,浦发银行,SELL,CLOSE,17755077630120,0.516,5,100,10.32,17755077630120,5.516
2026-03-13 11:17:00,2026-03-13 11:17:00,2026-03-13 11:17:00,300122.XSHE,智飞生物,BUY,OPEN,17755077630121,0.0,5,100,16.31,17755077630121,5.0
2026-03-13 13:23:00,2026-03-13 13:23:00,2026-03-13 13:23:00,600000.XSHG,浦发银行,BUY,OPEN,17755077630122,0.0,5,100,10.34,17755077630122,5.0
2026-03-13 13:57:00,2026-03-13 13:57:00,2026-03-13 13:57:00,600138.XSHG,中青旅,BUY,OPEN,17755077630123,0.0,5,100,9.52,17755077630123,5.0
2026-03-13 14:02:00,2026-03-13 14:02:00,2026-03-13 14:02:00,600887.XSHG,伊利股份,BUY,OPEN,17755077630124,0.0,5,100,26.73,17755077630124,5.0
2026-03-13 14:22:00,2026-03-13 14:22:00,2026-03-13 14:22:00,600030.XSHG,中信证券,BUY,OPEN,17755077630125,0.0,5,100,25.79,17755077630125,5.0
2026-03-16 09:38:00,2026-03-16 09:38:00,2026-03-16 09:38:00,600138.XSHG,中青旅,BUY,OPEN,17755077630126,0.0,5,100,9.47,17755077630126,5.0
2026-03-16 09:44:00,2026-03-16 09:44:00,2026-03-16 09:44:00,600315.XSHG,上海家化,SELL,CLOSE,17755077630127,1.082,5,100,21.64,17755077630127,6.082
2026-03-16 09:48:00,2026-03-16 09:48:00,2026-03-16 09:48:00,600887.XSHG,伊利股份,BUY,OPEN,17755077630128,0.0,5,100,26.76,17755077630128,5.0
2026-03-16 09:49:00,2026-03-16 09:49:00,2026-03-16 09:49:00,600000.XSHG,浦发银行,BUY,OPEN,17755077630129,0.0,5,100,10.22,17755077630129,5.0
2026-03-16 09:58:00,2026-03-16 09:58:00,2026-03-16 09:58:00,300122.XSHE,智飞生物,BUY,OPEN,17755077630130,0.0,5,100,16.34,17755077630130,5.0
2026-03-16 09:58:00,2026-03-16 09:58:00,2026-03-16 09:58:00,600161.XSHG,天坛生物,BUY,OPEN,17755077630131,0.0,5,100,16.04,17755077630131,5.0
2026-03-16 10:32:00,2026-03-16 10:32:00,2026-03-16 10:32:00,300122.XSHE,智飞生物,BUY,OPEN,17755077630132,0.0,5,100,16.39,17755077630132,5.0
2026-03-16 10:33:00,2026-03-16 10:33:00,2026-03-16 10:33:00,600138.XSHG,中青旅,BUY,OPEN,17755077630133,0.0,5,100,9.48,17755077630133,5.0
2026-03-16 10:52:00,2026-03-16 10:52:00,2026-03-16 10:52:00,600030.XSHG,中信证券,BUY,OPEN,17755077630134,0.0,5,100,25.38,17755077630134,5.0
2026-03-16 10:52:00,2026-03-16 10:52:00,2026-03-16 10:52:00,600161.XSHG,天坛生物,BUY,OPEN,17755077630135,0.0,5,100,16.07,17755077630135,5.0
2026-03-16 10:54:00,2026-03-16 10:54:00,2026-03-16 10:54:00,600085.XSHG,同仁堂,BUY,OPEN,17755077630136,0.0,5,100,30.18,17755077630136,5.0
2026-03-16 13:13:00,2026-03-16 13:13:00,2026-03-16 13:13:00,600887.XSHG,伊利股份,BUY,OPEN,17755077630137,0.0,5,100,26.78,17755077630137,5.0
2026-03-16 13:22:00,2026-03-16 13:22:00,2026-03-16 13:22:00,300122.XSHE,智飞生物,BUY,OPEN,17755077630138,0.0,5,100,16.33,17755077630138,5.0
2026-03-17 09:31:00,2026-03-17 09:31:00,2026-03-17 09:31:00,600887.XSHG,伊利股份,SELL,CLOSE,17755077630139,1.342,5,100,26.84,17755077630139,6.3420000000000005
2026-03-17 09:31:00,2026-03-17 09:31:00,2026-03-17 09:31:00,600315.XSHG,上海家化,SELL,CLOSE,17755077630140,1.0795000000000001,5,100,21.59,17755077630140,6.0795
2026-03-17 09:31:00,2026-03-17 09:31:00,2026-03-17 09:31:00,300122.XSHE,智飞生物,SELL,CLOSE,17755077630141,0.8195,5,100,16.39,17755077630141,5.8195
2026-03-17 09:31:00,2026-03-17 09:31:00,2026-03-17 09:31:00,600000.XSHG,浦发银行,SELL,CLOSE,17755077630142,0.5135,5,100,10.27,17755077630142,5.5135
2026-03-17 10:17:00,2026-03-17 10:17:00,2026-03-17 10:17:00,600085.XSHG,同仁堂,SELL,CLOSE,17755077630143,1.5235,5,100,30.47,17755077630143,6.5235
2026-03-17 10:27:00,2026-03-17 10:27:00,2026-03-17 10:27:00,600161.XSHG,天坛生物,SELL,CLOSE,17755077630144,0.8085000000000001,5,100,16.17,17755077630144,5.8085
2026-03-17 10:37:00,2026-03-17 10:37:00,2026-03-17 10:37:00,600030.XSHG,中信证券,BUY,OPEN,17755077630145,0.0,5,100,26.35,17755077630145,5.0
2026-03-17 10:37:00,2026-03-17 10:37:00,2026-03-17 10:37:00,600000.XSHG,浦发银行,BUY,OPEN,17755077630146,0.0,5,100,10.31,17755077630146,5.0
2026-03-17 10:38:00,2026-03-17 10:38:00,2026-03-17 10:38:00,300122.XSHE,智飞生物,BUY,OPEN,17755077630147,0.0,5,100,16.52,17755077630147,5.0
2026-03-17 11:12:00,2026-03-17 11:12:00,2026-03-17 11:12:00,600138.XSHG,中青旅,BUY,OPEN,17755077630148,0.0,5,100,9.54,17755077630148,5.0
2026-03-17 13:03:00,2026-03-17 13:03:00,2026-03-17 13:03:00,600000.XSHG,浦发银行,BUY,OPEN,17755077630149,0.0,5,100,10.32,17755077630149,5.0
